"","subject","script","timebins","aggbaseline"
"1221","32d.edf","cursive",2400,143.100882791846
"1222","32d.edf","cursive",2500,139.029499989048
"1223","32d.edf","print",0,-6.82133985061045
"1224","32d.edf","print",100,-13.6475520246157
"1225","32d.edf","print",200,-19.9867933265236
"1226","32d.edf","print",300,-19.8996634419905
"1227","32d.edf","print",400,-11.0148925000774
"1228","32d.edf","print",500,-1.02586857337417
"1229","32d.edf","print",600,3.61718616242294
"1230","32d.edf","print",700,3.80492680425483
"1231","32d.edf","print",800,10.3608229521234
"1232","32d.edf","print",900,17.5344783792473
"1233","32d.edf","print",1000,24.9477850753939
"1234","32d.edf","print",1100,35.2507969716338
"1235","32d.edf","print",1200,54.7019318564219
"1236","32d.edf","print",1300,76.0995555088146
"1237","32d.edf","print",1400,96.8420681177672
"1238","32d.edf","print",1500,115.944382367845
"1239","32d.edf","print",1600,129.231698291203
"1240","32d.edf","print",1700,131.284003565794
"1241","32d.edf","print",1800,136.108621494816
"1242","32d.edf","print",1900,149.259476576112
"1243","32d.edf","print",2000,157.776549269205
"1244","32d.edf","print",2100,155.531562161105
"1245","32d.edf","print",2200,155.328670506415
"1246","32d.edf","print",2300,168.416730298397
"1247","32d.edf","print",2400,171.004471198991
"1248","32d.edf","print",2500,163.954043978042
"1249","33a.edf","cursive",0,39.78
"1250","33a.edf","cursive",100,29.5468965517241
"1251","33a.edf","cursive",200,16.9008275862069
"1252","33a.edf","cursive",300,13.1846896551724
"1253","33a.edf","cursive",400,5.37889655172414
"1254","33a.edf","cursive",500,-4.8713103448276
"1255","33a.edf","cursive",600,-15.5071922544951
"1256","33a.edf","cursive",700,-21.18
"1257","33a.edf","cursive",800,-25.0489800362977
"1258","33a.edf","cursive",900,-27.2485735027223
"1259","33a.edf","cursive",1000,-27.8900254083485
"1260","33a.edf","cursive",1100,-25.4213655235302
"1261","33a.edf","cursive",1200,-20.5644603860472
"1262","33a.edf","cursive",1300,-12.3476407366094
"1263","33a.edf","cursive",1400,-3.17743685600516
"1264","33a.edf","cursive",1500,4.0058273499189
"1265","33a.edf","cursive",1600,10.5658239051333
"1266","33a.edf","cursive",1700,15.3816217040476
"1267","33a.edf","cursive",1800,17.3539138109591
"1268","33a.edf","cursive",1900,9.43530121248073
"1269","33a.edf","cursive",2000,2.8002725663286
"1270","33a.edf","cursive",2100,-0.111339584080698
"1271","33a.edf","cursive",2200,-1.61141074220563
"1272","33a.edf","cursive",2300,4.03654118897468
"1273","33a.edf","cursive",2400,9.24423048426431
"1274","33a.edf","cursive",2500,1.55839940782721
"1275","33a.edf","print",0,15.0046481015826
"1276","33a.edf","print",100,11.6559019457694
"1277","33a.edf","print",200,7.447286384997
"1278","33a.edf","print",300,4.24254975816269
"1279","33a.edf","print",400,-1.50138302570142
"1280","33a.edf","print",500,-11.060853343112
"1281","33a.edf","print",600,-23.2433888657198
"1282","33a.edf","print",700,-32.328334179636
"1283","33a.edf","print",800,-39.1741544675328
"1284","33a.edf","print",900,-39.6481219884515
"1285","33a.edf","print",1000,-35.2155724776553
"1286","33a.edf","print",1100,-27.6174306492975
"1287","33a.edf","print",1200,-17.2305915524311
"1288","33a.edf","print",1300,-7.00426001582571
"1289","33a.edf","print",1400,0.528934155721595
"1290","33a.edf","print",1500,3.13728938894388
"1291","33a.edf","print",1600,2.49662913964997
"1292","33a.edf","print",1700,6.06884252606506
"1293","33a.edf","print",1800,5.89466579744342
"1294","33a.edf","print",1900,2.60233227154111
"1295","33a.edf","print",2000,-2.88560429639392
"1296","33a.edf","print",2100,-8.19516211291162
"1297","33a.edf","print",2200,-15.7491478846462
"1298","33a.edf","print",2300,-15.315925375204
"1299","33a.edf","print",2400,-14.0095288043646
"1300","33a.edf","print",2500,-13.8693391884379
"1301","34b.edf","cursive",0,170.8575754662
"1302","34b.edf","cursive",100,171.3583254662
"1303","34b.edf","cursive",200,163.6393254662
"1304","34b.edf","cursive",300,146.544902698312
"1305","34b.edf","cursive",400,100.78800270697
"1306","34b.edf","cursive",500,29.1795366611223
"1307","34b.edf","cursive",600,-47.1904525795934
"1308","34b.edf","cursive",700,-102.390389723673
"1309","34b.edf","cursive",800,-125.340652381901
"1310","34b.edf","cursive",900,-114.802826769528
"1311","34b.edf","cursive",1000,-82.5328405345164
"1312","34b.edf","cursive",1100,-44.254930375598
"1313","34b.edf","cursive",1200,-8.31941690472402
"1314","34b.edf","cursive",1300,19.0621318513377
"1315","34b.edf","cursive",1400,46.8978478243264
"1316","34b.edf","cursive",1500,73.991169000704
"1317","34b.edf","cursive",1600,101.912670326197
"1318","34b.edf","cursive",1700,124.87967707873
"1319","34b.edf","cursive",1800,143.42373910723
"1320","34b.edf","cursive",1900,167.645923216134
"1321","34b.edf","cursive",2000,168.79627356161
"1322","34b.edf","cursive",2100,153.384927935061
"1323","34b.edf","cursive",2200,131.144632099776
"1324","34b.edf","cursive",2300,103.642679811863
"1325","34b.edf","cursive",2400,73.6354566499812
"1326","34b.edf","cursive",2500,60.2619756541503
"1327","34b.edf","print",0,102.529885057471
"1328","34b.edf","print",100,86.693142857143
"1329","34b.edf","print",200,64.2002857142858
"1330","34b.edf","print",300,53.0148571428573
"1331","34b.edf","print",400,39.3988571428572
"1332","34b.edf","print",500,7.64857142857154
"1333","34b.edf","print",600,-26.6757142857142
"1334","34b.edf","print",700,-39.6769924038225
"1335","34b.edf","print",800,-25.4006594865629
"1336","34b.edf","print",900,7.82551226171006
"1337","34b.edf","print",1000,41.6920001311062
"1338","34b.edf","print",1100,71.0597351768842
"1339","34b.edf","print",1200,100.854039883434
"1340","34b.edf","print",1300,128.167563203495
"1341","34b.edf","print",1400,166.475443383045
"1342","34b.edf","print",1500,218.102495035282
"1343","34b.edf","print",1600,245.678761856774
"1344","34b.edf","print",1700,219.332516526602
"1345","34b.edf","print",1800,167.695354095268
"1346","34b.edf","print",1900,124.729105351442
"1347","34b.edf","print",2000,51.2390787727803
"1348","34b.edf","print",2100,-6.96899642097015
"1349","34b.edf","print",2200,-37.9349408575238
"1350","34b.edf","print",2300,-57.1634835533308
"1351","34b.edf","print",2400,-70.3843148399029
"1352","34b.edf","print",2500,-72.3383610728104
"1353","35c1.edf","cursive",0,244.846666666667
"1354","35c1.edf","cursive",100,230.138545454545
"1355","35c1.edf","cursive",200,225.853696969697
"1356","35c1.edf","cursive",300,200.128848484849
"1357","35c1.edf","cursive",400,146.280848484848
"1358","35c1.edf","cursive",500,52.7341818181818
"1359","35c1.edf","cursive",600,-45.5344242424242
"1360","35c1.edf","cursive",700,-106.908727272727
"1361","35c1.edf","cursive",800,-132.464363636364
"1362","35c1.edf","cursive",900,-139.724199643494
"1363","35c1.edf","cursive",1000,-131.050510169569
"1364","35c1.edf","cursive",1100,-102.659823704065
"1365","35c1.edf","cursive",1200,-62.2753328966024
"1366","35c1.edf","cursive",1300,-29.007553581707
"1367","35c1.edf","cursive",1400,-1.32897439682493
"1368","35c1.edf","cursive",1500,30.5419698250054
"1369","35c1.edf","cursive",1600,52.9996562828423
"1370","35c1.edf","cursive",1700,68.4927221543868
"1371","35c1.edf","cursive",1800,69.9805679760399
"1372","35c1.edf","cursive",1900,92.6122022037058
"1373","35c1.edf","cursive",2000,128.675601917704
"1374","35c1.edf","cursive",2100,156.099820222593
"1375","35c1.edf","cursive",2200,166.488337654321
"1376","35c1.edf","cursive",2300,175.279096139263
"1377","35c1.edf","cursive",2400,183.403721375398
"1378","35c1.edf","cursive",2500,191.096867245658
"1379","35c1.edf","print",0,194.208705882353
"1380","35c1.edf","print",100,187.254117647059
"1381","35c1.edf","print",200,176.221882352941
"1382","35c1.edf","print",300,145.586588235294
"1383","35c1.edf","print",400,95.4517647058823
"1384","35c1.edf","print",500,25.006588235294
"1385","35c1.edf","print",600,-27.6185882352942
"1386","35c1.edf","print",700,-41.355327688838
"1387","35c1.edf","print",800,-30.355479004081
"1388","35c1.edf","print",900,-13.7862773090893
"1389","35c1.edf","print",1000,10.5394803889202
"1390","35c1.edf","print",1100,41.720268297841
"1391","35c1.edf","print",1200,58.8258823286634
"1392","35c1.edf","print",1300,62.1352545934291
"1393","35c1.edf","print",1400,62.6448612236381
"1394","35c1.edf","print",1500,52.4055679429708
"1395","35c1.edf","print",1600,30.4369027003576
"1396","35c1.edf","print",1700,16.5883051544679
"1397","35c1.edf","print",1800,4.1776271169043
"1398","35c1.edf","print",1900,-13.2078634308725
"1399","35c1.edf","print",2000,-21.831449037178
"1400","35c1.edf","print",2100,-22.0855630478228
"1401","35c1.edf","print",2200,-18.0286490528416
"1402","35c1.edf","print",2300,-1.10776470588244
"1403","35c1.edf","print",2400,16.383588235294
"1404","35c1.edf","print",2500,24.4182352941176
"1405","36d.edf","cursive",0,160.896789855073
"1406","36d.edf","cursive",100,113.60042431562
"1407","36d.edf","cursive",200,84.1247444444445
"1408","36d.edf","cursive",300,55.969662962963
"1409","36d.edf","cursive",400,25.9348333333334
"1410","36d.edf","cursive",500,7.9658333333334
"1411","36d.edf","cursive",600,-16.8694999999999
"1412","36d.edf","cursive",700,-49.7574999999999
"1413","36d.edf","cursive",800,-66.7057050633895
"1414","36d.edf","cursive",900,-68.9499777496259
"1415","36d.edf","cursive",1000,-63.16366838342
"1416","36d.edf","cursive",1100,-49.6728629531153
"1417","36d.edf","cursive",1200,-31.5166517670943
"1418","36d.edf","cursive",1300,-7.39062424941871
"1419","36d.edf","cursive",1400,18.940673386355
"1420","36d.edf","cursive",1500,43.1504206558283
"1421","36d.edf","cursive",1600,64.7343207996549
"1422","36d.edf","cursive",1700,85.3492864831778
"1423","36d.edf","cursive",1800,90.7855742359951
"1424","36d.edf","cursive",1900,81.6301298272685
"1425","36d.edf","cursive",2000,75.4937200720073
"1426","36d.edf","cursive",2100,70.7183441558442
"1427","36d.edf","cursive",2200,70.38341991342
"1428","36d.edf","cursive",2300,68.5336469314999
"1429","36d.edf","cursive",2400,65.0162840392576
"1430","36d.edf","cursive",2500,68.4502584910911
"1431","36d.edf","print",0,107.210902569555
"1432","36d.edf","print",100,100.962535998886
"1433","36d.edf","print",200,92.8456693484553
"1434","36d.edf","print",300,78.6497627739382
"1435","36d.edf","print",400,56.6222572626853
"1436","36d.edf","print",500,26.6677859964846
"1437","36d.edf","print",600,-22.6656586185635
"1438","36d.edf","print",700,-67.1449632902972
"1439","36d.edf","print",800,-90.6458998445227
"1440","36d.edf","print",900,-112.760959757834
"1441","36d.edf","print",1000,-128.71514718699
"1442","36d.edf","print",1100,-132.207467815945
"1443","36d.edf","print",1200,-126.772521363634
"1444","36d.edf","print",1300,-111.282972383867
"1445","36d.edf","print",1400,-85.8268700180208
"1446","36d.edf","print",1500,-57.156243187256
"1447","36d.edf","print",1600,-40.4232984097948
"1448","36d.edf","print",1700,-25.6165056220856
"1449","36d.edf","print",1800,-19.6221253660758
"1450","36d.edf","print",1900,-28.5324930503047
"1451","36d.edf","print",2000,-51.7008141216777
"1452","36d.edf","print",2100,-62.6446724355026
"1453","36d.edf","print",2200,-55.892967489598
"1454","36d.edf","print",2300,-50.7640291573715
"1455","36d.edf","print",2400,-49.9203445358703
"1456","36d.edf","print",2500,-49.2383664525501
"1457","37a1.edf","cursive",0,31.3507952717586
"1458","37a1.edf","cursive",100,32.7062682425928
"1459","37a1.edf","cursive",200,30.1461689116138
"1460","37a1.edf","cursive",300,30.3801897633392
"1461","37a1.edf","cursive",400,33.1779705564966
"1462","37a1.edf","cursive",500,16.5034376798271
"1463","37a1.edf","cursive",600,-13.5074525274142
"1464","37a1.edf","cursive",700,-23.5422400914311
"1465","37a1.edf","cursive",800,-11.2309737168892
"1466","37a1.edf","cursive",900,40.7339818188027
"1467","37a1.edf","cursive",1000,83.4488540167254
"1468","37a1.edf","cursive",1100,121.49143330384
"1469","37a1.edf","cursive",1200,156.766629198026
"1470","37a1.edf","cursive",1300,175.830231783471
"1471","37a1.edf","cursive",1400,186.717125287805
"1472","37a1.edf","cursive",1500,188.092923363988
"1473","37a1.edf","cursive",1600,193.90131721594
"1474","37a1.edf","cursive",1700,198.418736113425
"1475","37a1.edf","cursive",1800,177.165006200059
"1476","37a1.edf","cursive",1900,152.456871577098
"1477","37a1.edf","cursive",2000,133.977171661551
"1478","37a1.edf","cursive",2100,119.79481491065
"1479","37a1.edf","cursive",2200,99.3850682845625
"1480","37a1.edf","cursive",2300,73.225486127944
"1481","37a1.edf","cursive",2400,64.7544896495689
"1482","37a1.edf","cursive",2500,70.6131614977103
"1483","37a1.edf","print",0,39.5058421608421
"1484","37a1.edf","print",100,48.7247635288029
"1485","37a1.edf","print",200,51.9694630531874
"1486","37a1.edf","print",300,41.0714591711447
"1487","37a1.edf","print",400,20.8155570455886
"1488","37a1.edf","print",500,2.12551359898795
"1489","37a1.edf","print",600,-8.71243922312764
"1490","37a1.edf","print",700,-5.82444778063032
"1491","37a1.edf","print",800,20.6493630392923
"1492","37a1.edf","print",900,66.5118846716384
"1493","37a1.edf","print",1000,100.559059294862
"1494","37a1.edf","print",1100,106.70509754967
"1495","37a1.edf","print",1200,116.956496582061
"1496","37a1.edf","print",1300,128.694261858706
"1497","37a1.edf","print",1400,139.057770463242
"1498","37a1.edf","print",1500,149.539892786193
"1499","37a1.edf","print",1600,147.13660812424
"1500","37a1.edf","print",1700,114.191415089295
"1501","37a1.edf","print",1800,86.1611887778049
"1502","37a1.edf","print",1900,63.752874650131
"1503","37a1.edf","print",2000,45.9043371591231
"1504","37a1.edf","print",2100,30.5333549312238
"1505","37a1.edf","print",2200,12.8826563362416
"1506","37a1.edf","print",2300,10.4354124699435
"1507","37a1.edf","print",2400,9.32128211194267
"1508","37a1.edf","print",2500,20.9010311804831
"1509","38b.edf","cursive",0,133.564061341273
"1510","38b.edf","cursive",100,107.734278092209
"1511","38b.edf","cursive",200,78.9708964972901
"1512","38b.edf","cursive",300,54.52475
"1513","38b.edf","cursive",400,25.3355
"1514","38b.edf","cursive",500,-16.45375
"1515","38b.edf","cursive",600,-74.514
"1516","38b.edf","cursive",700,-136.71525
"1517","38b.edf","cursive",800,-190.191613563414
"1518","38b.edf","cursive",900,-234.415107609534
"1519","38b.edf","cursive",1000,-265.851903542261
"1520","38b.edf","cursive",1100,-278.700886992274
"1521","38b.edf","cursive",1200,-267.488284361874
"1522","38b.edf","cursive",1300,-245.663619556732
"1523","38b.edf","cursive",1400,-220.523919373671
"1524","38b.edf","cursive",1500,-190.388279172037
"1525","38b.edf","cursive",1600,-157.374599941036
"1526","38b.edf","cursive",1700,-107.654323847776
"1527","38b.edf","cursive",1800,-72.6747615344108
"1528","38b.edf","cursive",1900,-49.941379796821
"1529","38b.edf","cursive",2000,-36.2853699120102
"1530","38b.edf","cursive",2100,-19.7774028454066
"1531","38b.edf","cursive",2200,-12.7154506015241
"1532","38b.edf","cursive",2300,-2.1060898333761
"1533","38b.edf","cursive",2400,20.3871481655656
"1534","38b.edf","cursive",2500,29.5912794420207
"1535","38b.edf","print",0,103.783877010709
"1536","38b.edf","print",100,96.498645224003
"1537","38b.edf","print",200,95.1042309501025
"1538","38b.edf","print",300,88.4273298245614
"1539","38b.edf","print",400,65.8443964912281
"1540","38b.edf","print",500,27.8891964912281
"1541","38b.edf","print",600,-28.8020035087719
"1542","38b.edf","print",700,-82.1929204678363
"1543","38b.edf","print",800,-127.047283115544
"1544","38b.edf","print",900,-162.416611956878
"1545","38b.edf","print",1000,-183.641186178077
"1546","38b.edf","print",1100,-186.635928528707
"1547","38b.edf","print",1200,-169.293590169519
"1548","38b.edf","print",1300,-127.698242408197
"1549","38b.edf","print",1400,-56.0637348419271
"1550","38b.edf","print",1500,20.4978852556854
"1551","38b.edf","print",1600,70.8855393862958
"1552","38b.edf","print",1700,111.399082974067
"1553","38b.edf","print",1800,145.779086291872
"1554","38b.edf","print",1900,159.807276678159
"1555","38b.edf","print",2000,177.977134438339
"1556","38b.edf","print",2100,191.505996315268
"1557","38b.edf","print",2200,193.709170121147
"1558","38b.edf","print",2300,183.637976682783
"1559","38b.edf","print",2400,170.288495359447
"1560","38b.edf","print",2500,163.495281741632
"1561","39c.edf","cursive",0,74.9020456784595
"1562","39c.edf","cursive",100,74.46129750844
"1563","39c.edf","cursive",200,69.6007015723632
"1564","39c.edf","cursive",300,54.6658255721609
"1565","39c.edf","cursive",400,31.3125977640025
"1566","39c.edf","cursive",500,7.7370586025545
"1567","39c.edf","cursive",600,-8.72630975920629
"1568","39c.edf","cursive",700,-13.4583495470047
"1569","39c.edf","cursive",800,-7.6586744806917
"1570","39c.edf","cursive",900,4.34854421482799
"1571","39c.edf","cursive",1000,18.3058421050761
"1572","39c.edf","cursive",1100,34.5348398493431
"1573","39c.edf","cursive",1200,51.3420599648178
"1574","39c.edf","cursive",1300,68.4238284938381
"1575","39c.edf","cursive",1400,86.1886228784758
"1576","39c.edf","cursive",1500,103.236807327482
"1577","39c.edf","cursive",1600,113.477325209214
"1578","39c.edf","cursive",1700,122.040313881284
"1579","39c.edf","cursive",1800,128.639859737588
"1580","39c.edf","cursive",1900,127.694131857611
"1581","39c.edf","cursive",2000,119.933916240998
"1582","39c.edf","cursive",2100,108.634225050796
"1583","39c.edf","cursive",2200,90.7395443956969
"1584","39c.edf","cursive",2300,75.6463046768887
"1585","39c.edf","cursive",2400,61.3127258300166
"1586","39c.edf","cursive",2500,54.4043748809377
"1587","39c.edf","print",0,31.7309237037618
"1588","39c.edf","print",100,26.4703051619627
"1589","39c.edf","print",200,20.1889935896405
"1590","39c.edf","print",300,15.2328035462286
"1591","39c.edf","print",400,7.79133580427537
"1592","39c.edf","print",500,-0.860763126464009
"1593","39c.edf","print",600,-4.06084885969532
"1594","39c.edf","print",700,1.93916220476897
"1595","39c.edf","print",800,16.8513117027882
"1596","39c.edf","print",900,38.9789641428991
"1597","39c.edf","print",1000,67.0695459438161
"1598","39c.edf","print",1100,93.2950346065884
"1599","39c.edf","print",1200,114.447408885397
"1600","39c.edf","print",1300,128.299276186275
"1601","39c.edf","print",1400,138.208729833813
"1602","39c.edf","print",1500,143.564944387067
"1603","39c.edf","print",1600,146.08152908219
"1604","39c.edf","print",1700,142.725298391214
"1605","39c.edf","print",1800,134.394636769583
"1606","39c.edf","print",1900,124.438887162571
"1607","39c.edf","print",2000,108.184974094058
"1608","39c.edf","print",2100,90.5607530514808
"1609","39c.edf","print",2200,77.083715114385
"1610","39c.edf","print",2300,66.2864712597893
"1611","39c.edf","print",2400,56.3657845603775
"1612","39c.edf","print",2500,50.3722492359805
"1613","3c.edf","cursive",0,98.6767381798911
"1614","3c.edf","cursive",100,93.8719692441104
"1615","3c.edf","cursive",200,72.7139454205492
"1616","3c.edf","cursive",300,61.6691705790297
"1617","3c.edf","cursive",400,37.6121397993738
"1618","3c.edf","cursive",500,10.3971128775834
"1619","3c.edf","cursive",600,-11.7135390709859
"1620","3c.edf","cursive",700,-9.18866277203574
"1621","3c.edf","cursive",800,26.8832305246423
"1622","3c.edf","cursive",900,84.833025528061
"1623","3c.edf","cursive",1000,143.713634686307
"1624","3c.edf","cursive",1100,215.875067917824
"1625","3c.edf","cursive",1200,275.980963671802
"1626","3c.edf","cursive",1300,334.214690092257
"1627","3c.edf","cursive",1400,384.004657103785
"1628","3c.edf","cursive",1500,430.509112543706
"1629","3c.edf","cursive",1600,447.45194199801
"1630","3c.edf","cursive",1700,465.565392916633
"1631","3c.edf","cursive",1800,477.367020302348
"1632","3c.edf","cursive",1900,495.958569044366
"1633","3c.edf","cursive",2000,505.402814094001
"1634","3c.edf","cursive",2100,506.725942960648
"1635","3c.edf","cursive",2200,469.29497069212
"1636","3c.edf","cursive",2300,426.257832513709
"1637","3c.edf","cursive",2400,391.454955424921
"1638","3c.edf","cursive",2500,378.043091662864
"1639","3c.edf","print",0,97.224730852157
"1640","3c.edf","print",100,115.020463725239
"1641","3c.edf","print",200,116.471301168012
"1642","3c.edf","print",300,96.5273308703294
"1643","3c.edf","print",400,52.177939515036
"1644","3c.edf","print",500,4.2466885771999
"1645","3c.edf","print",600,-16.642829570588
"1646","3c.edf","print",700,-13.088397408003
"1647","3c.edf","print",800,17.1693207530425
"1648","3c.edf","print",900,69.0237306698236
"1649","3c.edf","print",1000,134.326644951857
"1650","3c.edf","print",1100,189.413574604757
"1651","3c.edf","print",1200,237.112701593273
"1652","3c.edf","print",1300,284.493119930583
"1653","3c.edf","print",1400,324.012057578712
"1654","3c.edf","print",1500,357.768811131546
"1655","3c.edf","print",1600,369.513522713386
"1656","3c.edf","print",1700,371.61442407976
"1657","3c.edf","print",1800,364.433084643428
"1658","3c.edf","print",1900,357.829406447875
"1659","3c.edf","print",2000,346.292547977945
"1660","3c.edf","print",2100,319.609480917906
"1661","3c.edf","print",2200,309.748507552513
"1662","3c.edf","print",2300,284.879190308443
"1663","3c.edf","print",2400,255.445619960011
"1664","3c.edf","print",2500,244.172260664938
"1665","401d.edf","cursive",0,103.375141932873
"1666","401d.edf","cursive",100,91.6335081411173
"1667","401d.edf","cursive",200,69.3464812300305
"1668","401d.edf","cursive",300,40.9367247912355
"1669","401d.edf","cursive",400,21.6799271606667
"1670","401d.edf","cursive",500,6.14548260381592
"1671","401d.edf","cursive",600,-7.36484962796693
"1672","401d.edf","cursive",700,-9.24482637187387
"1673","401d.edf","cursive",800,2.85106724223335
"1674","401d.edf","cursive",900,25.1456286147431
"1675","401d.edf","cursive",1000,52.7779277509964
"1676","401d.edf","cursive",1100,81.1998806482551
"1677","401d.edf","cursive",1200,111.617893027916
"1678","401d.edf","cursive",1300,141.398216303914
"1679","401d.edf","cursive",1400,173.431030709408
"1680","401d.edf","cursive",1500,202.385742534409
"1681","401d.edf","cursive",1600,216.290179030355
"1682","401d.edf","cursive",1700,212.371466487363
"1683","401d.edf","cursive",1800,192.077831685209
"1684","401d.edf","cursive",1900,172.779381804998
"1685","401d.edf","cursive",2000,164.931751080078
"1686","401d.edf","cursive",2100,159.277620316723
"1687","401d.edf","cursive",2200,156.075129139107
"1688","401d.edf","cursive",2300,161.452772934208
"1689","401d.edf","cursive",2400,167.074103558042
"1690","401d.edf","cursive",2500,163.65921772716
"1691","401d.edf","print",0,43.3645791266216
"1692","401d.edf","print",100,46.2511803740799
"1693","401d.edf","print",200,47.5099902236464
"1694","401d.edf","print",300,59.9067748050795
"1695","401d.edf","print",400,60.2303006142751
"1696","401d.edf","print",500,29.0376448139566
"1697","401d.edf","print",600,-22.8915682937752
"1698","401d.edf","print",700,-76.9988023335121
"1699","401d.edf","print",800,-104.575818417972
"1700","401d.edf","print",900,-102.547231803035
"1701","401d.edf","print",1000,-89.8059684891009
"1702","401d.edf","print",1100,-83.3060343134312
"1703","401d.edf","print",1200,-71.4659745065638
"1704","401d.edf","print",1300,-58.4700462775798
"1705","401d.edf","print",1400,-60.9688711210944
"1706","401d.edf","print",1500,-86.4436848030654
"1707","401d.edf","print",1600,-102.581960178996
"1708","401d.edf","print",1700,-93.2566357148114
"1709","401d.edf","print",1800,-74.2322357417018
"1710","401d.edf","print",1900,-51.7555149849016
"1711","401d.edf","print",2000,-25.4857504566674
"1712","401d.edf","print",2100,15.1440219622794
"1713","401d.edf","print",2200,38.0026540209875
"1714","401d.edf","print",2300,54.4330184127764
"1715","401d.edf","print",2400,88.1264538192096
"1716","401d.edf","print",2500,108.426041527694
"1717","41a1.edf","cursive",0,6.57425361645615
"1718","41a1.edf","cursive",100,-25.8555930380088
"1719","41a1.edf","cursive",200,-54.0546808047301
"1720","41a1.edf","cursive",300,-61.5375154883236
"1721","41a1.edf","cursive",400,-62.9468912301703
"1722","41a1.edf","cursive",500,-76.8138304774286
"1723","41a1.edf","cursive",600,-101.884839063764
"1724","41a1.edf","cursive",700,-111.423612316097
"1725","41a1.edf","cursive",800,-136.940655666533
"1726","41a1.edf","cursive",900,-149.138377596694
"1727","41a1.edf","cursive",1000,-143.904458874498
"1728","41a1.edf","cursive",1100,-117.272667081674
"1729","41a1.edf","cursive",1200,-109.901694371677
"1730","41a1.edf","cursive",1300,-81.1917636052777
"1731","41a1.edf","cursive",1400,-49.999331938048
"1732","41a1.edf","cursive",1500,-41.3123337247543
"1733","41a1.edf","cursive",1600,-53.2995471572615
"1734","41a1.edf","cursive",1700,-51.8985764808832
"1735","41a1.edf","cursive",1800,-20.3523325294594
"1736","41a1.edf","cursive",1900,-8.4301375894823
"1737","41a1.edf","cursive",2000,-4.01092919182483
"1738","41a1.edf","cursive",2100,-32.1292192159547
"1739","41a1.edf","cursive",2200,-69.649847815159
"1740","41a1.edf","cursive",2300,-51.1846196222296
"1741","41a1.edf","cursive",2400,-34.4996617065709
"1742","41a1.edf","cursive",2500,-20.4814635772934
"1743","41a1.edf","print",0,-29.4863263749353
"1744","41a1.edf","print",100,-23.0654778900869
"1745","41a1.edf","print",200,-12.2023142537232
"1746","41a1.edf","print",300,0.130175946699478
"1747","41a1.edf","print",400,5.37958994367511
"1748","41a1.edf","print",500,3.25309989681058
"1749","41a1.edf","print",600,-5.89187778845282
"1750","41a1.edf","print",700,-0.772981299711718
"1751","41a1.edf","print",800,9.32760784701169
"1752","41a1.edf","print",900,10.6434394514715
"1753","41a1.edf","print",1000,0.359663315348992
"1754","41a1.edf","print",1100,-9.87836253816099
"1755","41a1.edf","print",1200,-16.1453647405191
"1756","41a1.edf","print",1300,4.97072063838797
"1757","41a1.edf","print",1400,15.9694154529384
"1758","41a1.edf","print",1500,14.0694110905807
"1759","41a1.edf","print",1600,11.55973730535
"1760","41a1.edf","print",1700,-4.87728297399559
"1761","41a1.edf","print",1800,-24.4477637458779
"1762","41a1.edf","print",1900,-47.7908590197275
"1763","41a1.edf","print",2000,-68.5561764499873
"1764","41a1.edf","print",2100,-78.8367662660529
"1765","41a1.edf","print",2200,-71.4574509489411
"1766","41a1.edf","print",2300,-60.2798464186017
"1767","41a1.edf","print",2400,-57.1156341895703
"1768","41a1.edf","print",2500,-57.6768087193401
"1769","42c.edf","cursive",0,137.726599920336
"1770","42c.edf","cursive",100,133.672832651227
"1771","42c.edf","cursive",200,123.110168739949
"1772","42c.edf","cursive",300,108.507697336094
"1773","42c.edf","cursive",400,86.3813333333333
"1774","42c.edf","cursive",500,39.8285333333333
"1775","42c.edf","cursive",600,-41.0503903030304
"1776","42c.edf","cursive",700,-112.002820237154
"1777","42c.edf","cursive",800,-151.014574572544
"1778","42c.edf","cursive",900,-164.672817390237
"1779","42c.edf","cursive",1000,-166.074076234719
"1780","42c.edf","cursive",1100,-154.112625251256
"1781","42c.edf","cursive",1200,-129.376576500918
"1782","42c.edf","cursive",1300,-94.2689058218204
"1783","42c.edf","cursive",1400,-62.2802805026837
"1784","42c.edf","cursive",1500,-36.2336283333384
"1785","42c.edf","cursive",1600,-6.67721792355953
"1786","42c.edf","cursive",1700,33.2827897694065
"1787","42c.edf","cursive",1800,72.6370508445345
"1788","42c.edf","cursive",1900,110.701568665767
"1789","42c.edf","cursive",2000,153.838872874768
"1790","42c.edf","cursive",2100,198.782996617722
"1791","42c.edf","cursive",2200,225.55945922431
"1792","42c.edf","cursive",2300,217.115464479932
"1793","42c.edf","cursive",2400,197.604808168385
"1794","42c.edf","cursive",2500,187.030342693609
"1795","42c.edf","print",0,111.331466148578
"1796","42c.edf","print",100,113.059036711606
"1797","42c.edf","print",200,116.320660423321
"1798","42c.edf","print",300,92.5385065771667
"1799","42c.edf","print",400,62.2784376116495
"1800","42c.edf","print",500,26.023548179585
"1801","42c.edf","print",600,-27.3199291378207
"1802","42c.edf","print",700,-69.6596653802238
"1803","42c.edf","print",800,-77.074044682302
"1804","42c.edf","print",900,-65.1481938711364
"1805","42c.edf","print",1000,-47.830489322094
"1806","42c.edf","print",1100,-15.7323677744661
"1807","42c.edf","print",1200,39.200921949521
"1808","42c.edf","print",1300,82.2692151487503
